;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060
83;204409;205353;210989;212609;212403;216210;215150;226603;222596;225203;215181;218210;211734;211520;206914;207786;209145;195390;185222;205652;219653;225777;228647;303155;319102;324131;325261;330221;317731;326183;321144;326394;327626;330848;332186;334006;340800;341600;344103;343132;355648;359588;355270;356351;347263;348484;351966;356782;365695;367919;360239;341982;324633;317403
84;193299;194098;195163;200691;202401;202371;206165;205317;216417;212753;215407;205973;209025;202966;202904;198623;199596;201036;187936;178271;198061;211679;217714;220615;292684;308261;313299;314569;319543;307624;315976;311259;316511;317868;321155;322612;324537;331296;332229;334818;334024;346362;350352;346294;347494;338773;340103;343639;348479;357324;359634;352259;334529;317673
85;184717;182077;183004;184181;189573;191362;191504;195266;194631;205328;202020;204709;195901;198962;193346;193436;189498;190568;192083;179696;170575;189644;202823;208747;211669;281003;296149;301180;302589;307562;296268;304493;300122;305362;306844;310190;311767;313797;320502;321572;324244;323639;335760;339794;336020;337344;329030;330473;334060;338915;347670;350068;343034;325903
86;170736;172460;170174;171218;172495;177724;179578;179887;183596;183172;193419;190476;193185;185036;188091;182939;183178;179598;180760;182344;170719;162180;180450;193136;198925;201858;268174;282829;287835;289380;294336;283716;291784;287781;292992;294599;297995;299692;301823;308454;309663;312415;312007;323871;327941;324473;325923;318056;319614;323246;328107;336747;339233;332574
87;93230;157816;159589;157650;158791;160148;165178;167077;167537;171166;170942;180683;178107;180813;173350;176376;171703;172082;168870;170111;171750;160938;153017;170395;182523;188144;191070;254038;268126;273078;274749;279660;269765;277634;274018;279174;280897;284326;286135;288359;294884;296228;299048;298842;310394;314483;311341;312915;305537;307208;310872;315720;324210;326778
88;73651;85145;144301;146096;144490;145704;147117;151908;153825;154418;157933;157894;167066;164855;167531;160778;163747;159565;160071;157233;158538;160214;150266;142999;159380;170874;176289;179183;238434;251866;256728;258508;263338;254221;261840;258627;263693;265518;268957;270865;273166;279544;281014;283884;283881;295052;299137;296341;298031;291188;292964;296641;301451;309743
89;58580;66332;76785;130305;132094;130806;132069;133513;138028;139937;140641;144010;144140;152686;150833;153451;147426;150309;146626;147245;144784;146134;147828;138786;132204;147492;158280;163450;166288;221481;234171;238905;240775;245488;237193;244510;241713;246652;248563;251986;253977;256336;262526;264109;267009;267207;277928;281982;279548;281342;275076;276946;280614;285358
90;47049;51975;58942;68331;116138;117897;116909;118198;119652;123863;125741;126537;129734;130015;137896;136389;138925;133630;136404;133217;133934;131845;133224;134918;126803;120919;135049;145081;149977;152738;203648;215534;220109;222049;226615;219166;226140;223761;228544;230524;233908;235965;238366;244333;246016;248927;249319;259537;263537;261471;263358;257693;259646;263286
91;49057;41021;45390;51557;59865;101920;103619;102903;104190;105624;109498;111315;112176;115169;115576;122747;121567;123990;119418;122053;119351;120144;118415;119800;121470;114298;109122;122017;131233;135817;138472;184839;195843;200217;202197;206574;199991;206568;204603;209188;211210;214522;216619;219033;224730;226490;229383;229955;239597;243508;241812;243770;238732;240747
92;63215;41982;35165;38977;44348;51580;87960;89573;89097;90355;91743;95256;96986;97884;100647;101152;107586;106706;108989;105119;107588;105352;106197;104810;106177;107800;101567;97093;108704;117062;121302;123825;165489;175552;179686;181676;185825;180110;186244;184679;189027;191064;194270;196380;198779;204162;205975;208819;209552;218557;222345;221012;223017;218617
93;50897;53040;35291;29616;32888;37489;43682;74627;76131;75859;77064;78382;81522;83141;84050;86564;87139;92831;92217;94337;91128;93411;91607;92480;91407;92734;94287;88962;85163;95481;102964;106839;109208;146148;155240;159102;161071;164959;160087;165745;164555;168634;170656;173726;175820;178175;183210;185048;187814;188683;197007;200640;199652;201678
94;40267;41795;43639;29094;24464;27216;31079;36278;62084;63448;63334;64452;65668;68416;69893;70775;73013;73619;78555;78161;80085;77483;79548;78133;78998;78199;79453;80903;76447;73289;82285;88859;92332;94511;126651;134713;138250;140148;143721;139659;144782;143927;147682;149640;152521;154550;156811;161436;163251;165887;166850;174412;177832;177157
95;28950;32254;33546;35097;23446;19753;22018;25192;29463;50516;51722;51725;52735;53828;56181;57496;58325;60274;60880;65073;64856;66564;64509;66337;65263;66092;65528;66685;68008;64362;61798;69489;75154;78208;80172;107593;114608;117786;119573;122794;119490;124044;123481;126874;128729;131382;133305;135431;139606;141356;143821;144838;151590;154753
96;22485;22633;25269;26338;27613;18489;15610;17435;19988;23422;40232;41274;41357;42246;43205;45179;46324;47079;48742;49322;52814;52733;54218;52637;54223;53438;54209;53838;54881;56063;53145;51112;57565;62357;64994;66731;89691;95686;98490;100135;102987;100366;104344;104023;107036;108757;111156;112942;114903;118609;120260;122523;123556;129488
97;15494;17047;17199;19247;20106;21127;14179;11998;13430;15430;18119;31188;32063;32195;32956;33773;35388;36358;37025;38409;38942;41780;41796;43055;41879;43222;42675;43371;43153;44068;45098;42827;41261;46551;50513;52739;54240;73024;78035;80454;81932;84402;82387;85788;85660;88279;89837;91960;93580;95349;98571;100092;102125;103136
98;10822;11391;12564;12707;14255;14927;15723;10575;8969;10063;11589;13640;23535;24250;24403;25035;25711;26999;27798;28368;29490;29961;32211;32289;33329;32483;33592;33232;33840;33735;34516;35390;33671;32500;36735;39935;41771;43037;58046;62140;64178;65471;67561;66061;68905;68918;71143;72518;74354;75787;77344;80085;81450;83235
99;6783;7689;8115;8975;9100;10236;10745;11347;7648;6502;7313;8443;9963;17236;17801;17955;18463;19005;20002;20641;21111;21994;22395;24129;24239;25074;24489;25378;25158;25671;25644;26290;27010;25749;24902;28203;30720;32195;33234;44912;48170;49842;50941;52663;51587;53905;54011;55854;57034;58580;59812;61145;63420;64610
100;4648;4650;5286;5594;6204;6307;7114;7487;7927;5356;4564;5147;5958;7048;12227;12659;12800;13193;13613;14361;14855;15229;15902;16230;17526;17646;18294;17907;18598;18477;18894;18915;19433;20007;19112;18522;21021;22944;24095;24922;33748;36268;37601;38505;39883;39143;40979;41137;42621;43602;44866;45894;47001;48838
101;2770;3069;3079;3510;3725;4143;4224;4777;5041;5352;3625;3097;3502;4065;4821;8386;8705;8824;9117;9431;9974;10342;10628;11124;11380;12318;12432;12918;12674;13193;13137;13464;13509;13909;14352;13739;13344;15177;16601;17471;18108;24573;26462;27491;28210;29278;28792;30203;30379;31537;32325;33327;34155;35046
102;1675;1772;1969;1981;2265;2410;2688;2748;3117;3298;3511;2384;2042;2316;2695;3204;5588;5815;5910;6121;6348;6730;6995;7206;7561;7753;8412;8510;8864;8716;9094;9076;9323;9376;9675;10005;9599;9344;10650;11675;12313;12789;17392;18768;19538;20091;20894;20589;21642;21812;22689;23302;24071;24718
103;1101;1034;1097;1223;1234;1416;1511;1690;1733;1972;2092;2234;1521;1307;1486;1735;2068;3617;3774;3846;3994;4154;4416;4602;4753;5000;5141;5592;5672;5923;5838;6107;6110;6292;6343;6561;6801;6541;6382;7292;8012;8470;8817;12018;12998;13562;13977;14568;14387;15156;15309;15959;16425;17003
104;643;661;622;663;741;750;864;925;1038;1067;1218;1297;1389;949;818;932;1092;1306;2290;2397;2449;2551;2661;2837;2965;3071;3239;3340;3643;3705;3879;3834;4021;4034;4165;4209;4365;4536;4374;4279;4901;5398;5721;5970;8157;8843;9249;9554;9982;9881;10433;10563;11036;11384
105;373;374;386;365;390;437;444;514;552;621;641;734;784;843;578;500;571;671;805;1416;1487;1524;1593;1666;1782;1868;1941;2053;2123;2322;2369;2487;2465;2593;2609;2701;2737;2846;2965;2867;2812;3230;3567;3790;3965;5432;5904;6190;6410;6714;6663;7052;7158;7496
106;268;210;212;219;208;223;251;256;298;321;362;375;431;463;499;343;298;342;403;485;856;902;927;972;1020;1095;1151;1200;1273;1321;1449;1483;1561;1552;1638;1653;1716;1744;1819;1900;1842;1812;2087;2312;2463;2584;3549;3868;4066;4222;4434;4412;4681;4764
107;76;146;115;117;121;116;124;141;144;168;182;206;214;247;266;288;199;173;200;236;285;505;534;551;580;610;657;693;725;772;804;884;908;959;956;1013;1025;1067;1088;1138;1193;1160;1144;1322;1469;1569;1651;2274;2485;2620;2728;2873;2867;3050
